id,timestep,consumption_eur,consumption_sib,price_eur,price_sib
1,2006-09-01 00:00,62341.0,17916.0,275.22,0.0
2,2006-09-01 01:00,60625.0,17467.0,0.0,0.0
3,2006-09-01 02:00,59685.0,17161.0,0.0,0.0
4,2006-09-01 03:00,59500.0,17061.0,0.0,0.0
5,2006-09-01 04:00,60617.0,17074.0,0.0,0.0
6,2006-09-01 05:00,62262.0,17273.0,29.96,0.0
7,2006-09-01 06:00,64503.0,17625.0,343.73,0.0
8,2006-09-01 07:00,68316.0,18074.0,440.01,0.0
9,2006-09-01 08:00,71802.0,18698.0,462.64,0.0
10,2006-09-01 09:00,73390.0,19195.0,471.93,0.0
11,2006-09-01 10:00,73814.0,19482.0,485.33,0.0
12,2006-09-01 11:00,73548.0,19525.0,469.21,0.0
13,2006-09-01 12:00,72991.0,19353.0,486.96,0.0
14,2006-09-01 13:00,73472.0,19293.0,548.62,0.0
15,2006-09-01 14:00,73072.0,19355.0,546.23,0.0
16,2006-09-01 15:00,72058.0,19308.0,545.57,0.0
17,2006-09-01 16:00,71257.0,19143.0,549.21,0.0
18,2006-09-01 17:00,70177.0,19088.0,497.24,0.0
19,2006-09-01 18:00,69913.0,19095.0,432.99,0.0
20,2006-09-01 19:00,70752.0,19134.0,444.95,0.0
21,2006-09-01 20:00,72906.0,19421.0,458.19,0.0
22,2006-09-01 21:00,72680.0,19767.0,472.21,0.0
23,2006-09-01 22:00,69211.0,19585.0,503.33,0.0
24,2006-09-01 23:00,65985.0,18736.0,427.16,0.0
25,2006-09-02 00:00,62377.0,17902.0,372.13,0.0
26,2006-09-02 01:00,60784.0,17415.0,331.63,0.0
27,2006-09-02 02:00,59588.0,17162.0,0.0,0.0
28,2006-09-02 03:00,59107.0,17056.0,0.0,0.0
29,2006-09-02 04:00,59100.0,17026.0,0.0,0.0
30,2006-09-02 05:00,60272.0,17015.0,24.47,0.0
31,2006-09-02 06:00,60734.0,17224.0,0.0,0.0
32,2006-09-02 07:00,62203.0,17452.0,324.74,0.0
33,2006-09-02 08:00,64702.0,17831.0,335.53,0.0
34,2006-09-02 09:00,67110.0,18466.0,413.42,0.0
35,2006-09-02 10:00,67762.0,18698.0,428.21,0.0
36,2006-09-02 11:00,67284.0,18676.0,370.49,0.0
37,2006-09-02 12:00,67513.0,18584.0,454.63,0.0
38,2006-09-02 13:00,66688.0,18620.0,395.69,0.0
39,2006-09-02 14:00,66832.0,18569.0,447.36,0.0
40,2006-09-02 15:00,66552.0,18466.0,475.13,0.0
41,2006-09-02 16:00,66454.0,18361.0,474.36,0.0
42,2006-09-02 17:00,66106.0,18453.0,445.71,0.0
43,2006-09-02 18:00,66473.0,18517.0,443.75,0.0
44,2006-09-02 19:00,67565.0,18697.0,447.25,0.0
45,2006-09-02 20:00,70041.0,19013.0,470.86,0.0
46,2006-09-02 21:00,70157.0,19355.0,541.12,0.0
47,2006-09-02 22:00,66949.0,19267.0,475.93,0.0
48,2006-09-02 23:00,63389.0,18411.0,430.72,0.0
49,2006-09-03 00:00,61034.0,17828.0,0.0,0.0
50,2006-09-03 01:00,59461.0,17419.0,0.0,0.0
51,2006-09-03 02:00,58351.0,17130.0,0.0,0.0
52,2006-09-03 03:00,57847.0,16980.0,0.0,0.0
53,2006-09-03 04:00,58300.0,16926.0,0.0,0.0
54,2006-09-03 05:00,58594.0,17007.0,0.0,0.0
55,2006-09-03 06:00,59289.0,17184.0,0.0,0.0
56,2006-09-03 07:00,59575.0,17415.0,0.0,0.0
57,2006-09-03 08:00,61790.0,17652.0,0.0,0.0
58,2006-09-03 09:00,63608.0,18066.0,0.0,0.0
59,2006-09-03 10:00,64716.0,18323.0,333.75,0.0
60,2006-09-03 11:00,64639.0,18360.0,333.47,0.0
61,2006-09-03 12:00,64592.0,18384.0,339.14,0.0
62,2006-09-03 13:00,64580.0,18373.0,354.12,0.0
63,2006-09-03 14:00,64318.0,18384.0,348.74,0.0
64,2006-09-03 15:00,64458.0,18368.0,350.55,0.0
65,2006-09-03 16:00,64684.0,18372.0,365.8,0.0
66,2006-09-03 17:00,65322.0,18456.0,364.68,0.0
67,2006-09-03 18:00,65954.0,18588.0,379.49,0.0
68,2006-09-03 19:00,67277.0,18749.0,388.73,0.0
69,2006-09-03 20:00,69808.0,19146.0,488.0,18.86
70,2006-09-03 21:00,70250.0,19531.0,514.92,276.99
71,2006-09-03 22:00,66733.0,19397.0,375.61,242.27
72,2006-09-03 23:00,64017.0,18487.0,367.05,0.0
73,2006-09-04 00:00,61505.0,17932.0,398.0,0.0
74,2006-09-04 01:00,59967.0,17460.0,0.0,0.0
75,2006-09-04 02:00,59088.0,17169.0,0.0,0.0
76,2006-09-04 03:00,58853.0,17064.0,0.0,0.0
77,2006-09-04 04:00,59522.0,17173.0,0.0,0.0
78,2006-09-04 05:00,61954.0,17356.0,24.63,0.0
79,2006-09-04 06:00,64482.0,17811.0,260.43,0.0
80,2006-09-04 07:00,68264.0,18343.0,423.9,0.0
81,2006-09-04 08:00,72257.0,18865.0,414.66,0.0
82,2006-09-04 09:00,74716.0,19351.0,441.21,0.0
83,2006-09-04 10:00,74724.0,19560.0,452.05,0.0
84,2006-09-04 11:00,74584.0,19533.0,453.58,0.0
85,2006-09-04 12:00,74185.0,19403.0,443.27,0.0
86,2006-09-04 13:00,74479.0,19352.0,469.41,0.0
87,2006-09-04 14:00,73897.0,19356.0,466.26,0.0
88,2006-09-04 15:00,73208.0,19297.0,496.71,0.0
89,2006-09-04 16:00,72355.0,19273.0,486.77,0.0
90,2006-09-04 17:00,71383.0,19175.0,427.69,0.0
91,2006-09-04 18:00,71302.0,19272.0,427.91,0.0
92,2006-09-04 19:00,72462.0,19330.0,436.85,0.0
93,2006-09-04 20:00,74464.0,19568.0,512.62,18.74
94,2006-09-04 21:00,73986.0,19987.0,485.73,0.08
95,2006-09-04 22:00,70296.0,19800.0,418.73,0.06
96,2006-09-04 23:00,66834.0,18827.0,370.36,0.0
97,2006-09-05 00:00,62896.0,18006.0,0.0,0.0
98,2006-09-05 01:00,61094.0,17590.0,0.0,0.0
99,2006-09-05 02:00,60307.0,17359.0,0.0,0.0
100,2006-09-05 03:00,59991.0,17111.0,0.0,0.0
101,2006-09-05 04:00,61226.0,17268.0,0.0,0.0
102,2006-09-05 05:00,62969.0,17467.0,0.0,0.0
103,2006-09-05 06:00,65733.0,17883.0,297.65,0.0
104,2006-09-05 07:00,69633.0,18428.0,369.03,0.0
105,2006-09-05 08:00,73397.0,18885.0,461.64,0.0
106,2006-09-05 09:00,74808.0,19414.0,463.33,0.0
107,2006-09-05 10:00,75245.0,19599.0,483.04,0.0
108,2006-09-05 11:00,74923.0,19586.0,481.61,0.0
109,2006-09-05 12:00,74471.0,19489.0,481.77,0.0
110,2006-09-05 13:00,74596.0,19458.0,482.68,0.0
111,2006-09-05 14:00,74192.0,19480.0,485.89,0.0
112,2006-09-05 15:00,73525.0,19416.0,506.88,0.0
113,2006-09-05 16:00,72688.0,19364.0,503.68,255.55
114,2006-09-05 17:00,71822.0,19336.0,481.5,267.84
115,2006-09-05 18:00,71933.0,19410.0,475.1,272.73
116,2006-09-05 19:00,73117.0,19522.0,475.63,19.02
117,2006-09-05 20:00,75208.0,19819.0,486.2,22.44
118,2006-09-05 21:00,74281.0,20106.0,513.16,0.0
119,2006-09-05 22:00,70484.0,19888.0,436.39,0.0
120,2006-09-05 23:00,66836.0,18946.0,317.73,0.0
121,2006-09-06 00:00,62764.0,18448.0,0.0,0.0
122,2006-09-06 01:00,61236.0,18034.0,0.0,0.0
123,2006-09-06 02:00,60359.0,17793.0,0.0,0.0
124,2006-09-06 03:00,60298.0,17625.0,0.0,0.0
125,2006-09-06 04:00,61200.0,17676.0,0.0,0.0
126,2006-09-06 05:00,63920.0,17937.0,398.0,0.0
127,2006-09-06 06:00,66636.0,18353.0,246.37,0.0
128,2006-09-06 07:00,70206.0,18877.0,443.11,0.0
129,2006-09-06 08:00,72705.0,19336.0,445.23,0.0
130,2006-09-06 09:00,74956.0,19798.0,472.47,8.83
131,2006-09-06 10:00,75165.0,20036.0,481.65,0.0
132,2006-09-06 11:00,74940.0,20068.0,482.08,0.0
133,2006-09-06 12:00,74081.0,19924.0,473.51,0.0
134,2006-09-06 13:00,74230.0,19828.0,482.76,0.0
135,2006-09-06 14:00,73744.0,19838.0,480.35,0.0
136,2006-09-06 15:00,73216.0,19774.0,486.67,0.0
137,2006-09-06 16:00,72175.0,19758.0,499.08,0.0
138,2006-09-06 17:00,71436.0,19729.0,467.65,0.0
139,2006-09-06 18:00,71873.0,19774.0,469.97,8.8
140,2006-09-06 19:00,73223.0,19866.0,477.43,23.21
141,2006-09-06 20:00,75063.0,20148.0,486.36,23.16
142,2006-09-06 21:00,74111.0,20427.0,480.5,16.72
143,2006-09-06 22:00,69892.0,20213.0,442.3,0.0
144,2006-09-06 23:00,66443.0,19260.0,331.85,0.0
145,2006-09-07 00:00,65614.0,18407.0,415.32,0.0
146,2006-09-07 01:00,63851.0,17928.0,313.08,0.0
147,2006-09-07 02:00,62941.0,17700.0,217.68,0.0
148,2006-09-07 03:00,62710.0,17590.0,208.12,0.0
149,2006-09-07 04:00,63361.0,17590.0,258.94,0.0
150,2006-09-07 05:00,65293.0,17827.0,367.69,0.0
151,2006-09-07 06:00,67784.0,18263.0,366.58,0.0
152,2006-09-07 07:00,71894.0,18844.0,460.2,0.0
153,2006-09-07 08:00,75342.0,19384.0,491.13,0.0
154,2006-09-07 09:00,77426.0,19827.0,515.63,0.0
155,2006-09-07 10:00,77689.0,20053.0,535.45,0.0
156,2006-09-07 11:00,77268.0,20048.0,534.3,0.0
157,2006-09-07 12:00,76715.0,19884.0,515.86,0.0
158,2006-09-07 13:00,76927.0,19784.0,542.66,0.0
159,2006-09-07 14:00,76638.0,19826.0,538.19,0.0
160,2006-09-07 15:00,75687.0,19799.0,538.55,0.0
161,2006-09-07 16:00,74853.0,19744.0,527.67,0.0
162,2006-09-07 17:00,74035.0,19733.0,505.14,0.02
163,2006-09-07 18:00,74426.0,19796.0,510.92,282.84
164,2006-09-07 19:00,75804.0,19893.0,513.52,286.06
165,2006-09-07 20:00,77933.0,20183.0,537.7,285.0
166,2006-09-07 21:00,76832.0,20490.0,534.95,271.36
167,2006-09-07 22:00,72821.0,20281.0,485.21,0.0
168,2006-09-07 23:00,69033.0,19287.0,459.38,0.0
169,2006-09-08 00:00,64360.0,18687.0,419.65,0.0
170,2006-09-08 01:00,62651.0,18237.0,343.18,0.0
171,2006-09-08 02:00,61708.0,17974.0,285.0,0.0
172,2006-09-08 03:00,61616.0,17870.0,279.16,0.0
173,2006-09-08 04:00,62458.0,17876.0,258.88,0.0
174,2006-09-08 05:00,64499.0,18091.0,359.97,0.0
175,2006-09-08 06:00,67358.0,18577.0,447.03,277.82
176,2006-09-08 07:00,71534.0,19163.0,487.85,277.72
177,2006-09-08 08:00,74919.0,19595.0,503.47,278.88
178,2006-09-08 09:00,76915.0,19927.0,554.25,276.9
179,2006-09-08 10:00,77172.0,19986.0,578.65,275.67
180,2006-09-08 11:00,76651.0,20021.0,568.8,274.55
181,2006-09-08 12:00,75941.0,19909.0,559.55,273.44
182,2006-09-08 13:00,76072.0,19775.0,588.7,271.8
183,2006-09-08 14:00,75668.0,19794.0,550.97,271.97
184,2006-09-08 15:00,74899.0,19813.0,558.6,271.49
185,2006-09-08 16:00,74024.0,19744.0,556.49,0.01
186,2006-09-08 17:00,73025.0,19715.0,545.66,0.0
187,2006-09-08 18:00,73380.0,19793.0,539.05,0.03
188,2006-09-08 19:00,75031.0,19831.0,537.09,0.06
189,2006-09-08 20:00,77209.0,20014.0,541.87,252.29
190,2006-09-08 21:00,75904.0,20420.0,555.29,0.01
191,2006-09-08 22:00,72001.0,20252.0,517.5,0.0
192,2006-09-08 23:00,68208.0,19396.0,493.26,0.0
193,2006-09-09 00:00,64894.0,18620.0,448.97,0.0
194,2006-09-09 01:00,63451.0,18181.0,427.82,0.0
195,2006-09-09 02:00,62386.0,17943.0,416.68,0.0
196,2006-09-09 03:00,61915.0,17813.0,361.67,0.0
197,2006-09-09 04:00,62082.0,17780.0,361.96,0.0
198,2006-09-09 05:00,62884.0,17946.0,339.54,0.0
199,2006-09-09 06:00,63112.0,18297.0,315.63,0.0
200,2006-09-09 07:00,64925.0,18597.0,420.15,0.0
201,2006-09-09 08:00,67399.0,18907.0,455.64,18.65
202,2006-09-09 09:00,69244.0,19168.0,448.41,22.4
203,2006-09-09 10:00,69675.0,19314.0,438.45,22.33
204,2006-09-09 11:00,69834.0,19287.0,440.53,18.76
205,2006-09-09 12:00,69358.0,19286.0,440.55,22.22
206,2006-09-09 13:00,69092.0,19199.0,440.33,18.76
207,2006-09-09 14:00,68730.0,19182.0,450.33,18.58
208,2006-09-09 15:00,68534.0,19138.0,446.33,18.52
209,2006-09-09 16:00,68538.0,19136.0,444.07,18.75
210,2006-09-09 17:00,68438.0,19202.0,437.63,22.31
211,2006-09-09 18:00,69008.0,19206.0,441.2,0.0
212,2006-09-09 19:00,70512.0,19347.0,468.33,0.0
213,2006-09-09 20:00,72761.0,19726.0,491.8,20.13
214,2006-09-09 21:00,72563.0,20079.0,482.44,0.0
215,2006-09-09 22:00,69355.0,19896.0,455.33,0.0
216,2006-09-09 23:00,66621.0,19017.0,470.98,0.0
217,2006-09-10 00:00,62807.0,18449.0,343.57,0.0
218,2006-09-10 01:00,61986.0,18006.0,328.45,0.0
219,2006-09-10 02:00,61109.0,17774.0,274.83,0.0
220,2006-09-10 03:00,60762.0,17612.0,260.32,0.0
221,2006-09-10 04:00,60540.0,17528.0,244.29,0.0
222,2006-09-10 05:00,61084.0,17640.0,262.07,0.0
223,2006-09-10 06:00,61870.0,17858.0,268.52,0.0
224,2006-09-10 07:00,62000.0,18113.0,120.18,0.0
225,2006-09-10 08:00,64008.0,18376.0,350.55,18.87
226,2006-09-10 09:00,65862.0,18680.0,360.1,19.28
227,2006-09-10 10:00,66884.0,18840.0,391.04,19.0
228,2006-09-10 11:00,67250.0,18825.0,400.59,19.14
229,2006-09-10 12:00,67160.0,18853.0,404.09,19.16
230,2006-09-10 13:00,67010.0,18787.0,413.81,19.06
231,2006-09-10 14:00,66882.0,18743.0,412.43,19.01
232,2006-09-10 15:00,66901.0,18730.0,415.9,18.85
233,2006-09-10 16:00,67102.0,18726.0,420.64,19.13
234,2006-09-10 17:00,67323.0,18791.0,382.31,19.11
235,2006-09-10 18:00,68323.0,18865.0,424.87,23.36
236,2006-09-10 19:00,71928.0,19058.0,469.48,0.0
237,2006-09-10 20:00,74356.0,19452.0,516.03,20.31
238,2006-09-10 21:00,72585.0,19893.0,567.15,0.0
239,2006-09-10 22:00,69167.0,19666.0,465.05,0.0
240,2006-09-10 23:00,66546.0,18738.0,472.42,0.0
241,2006-09-11 00:00,63911.0,18193.0,380.57,0.0
242,2006-09-11 01:00,62446.0,17796.0,290.67,0.0
243,2006-09-11 02:00,61568.0,17540.0,277.65,0.0
244,2006-09-11 03:00,61421.0,17490.0,262.66,0.0
245,2006-09-11 04:00,62228.0,17461.0,272.33,0.0
246,2006-09-11 05:00,64544.0,17628.0,347.6,0.0
247,2006-09-11 06:00,67486.0,18023.0,461.84,0.0
248,2006-09-11 07:00,71775.0,18573.0,502.69,0.0
249,2006-09-11 08:00,75363.0,19061.0,526.53,0.0
250,2006-09-11 09:00,77294.0,19437.0,559.0,17.99
251,2006-09-11 10:00,77400.0,19623.0,612.34,0.0
252,2006-09-11 11:00,77201.0,19645.0,620.95,17.85
253,2006-09-11 12:00,77149.0,19518.0,576.94,0.0
254,2006-09-11 13:00,76952.0,19388.0,619.54,0.0
255,2006-09-11 14:00,76282.0,19420.0,612.75,0.0
256,2006-09-11 15:00,75724.0,19345.0,591.91,0.0
257,2006-09-11 16:00,74850.0,19271.0,560.55,0.0
258,2006-09-11 17:00,74336.0,19248.0,549.33,0.0
259,2006-09-11 18:00,74429.0,19249.0,542.4,0.0
260,2006-09-11 19:00,76159.0,19355.0,570.52,19.99
261,2006-09-11 20:00,77761.0,19731.0,588.49,20.48
262,2006-09-11 21:00,76161.0,20102.0,650.02,0.0
263,2006-09-11 22:00,72561.0,19858.0,545.12,0.0
264,2006-09-11 23:00,68775.0,19019.0,496.17,0.0
265,2006-09-12 00:00,65577.0,17959.0,380.99,0.0
266,2006-09-12 01:00,63972.0,17635.0,307.89,0.0
267,2006-09-12 02:00,63156.0,17467.0,270.69,0.0
268,2006-09-12 03:00,63074.0,17371.0,260.59,0.0
269,2006-09-12 04:00,63705.0,17345.0,291.62,0.0
270,2006-09-12 05:00,65972.0,17649.0,390.37,0.0
271,2006-09-12 06:00,68978.0,18100.0,440.34,0.0
272,2006-09-12 07:00,73149.0,18574.0,500.68,0.0
273,2006-09-12 08:00,76110.0,18948.0,494.71,0.0
274,2006-09-12 09:00,77910.0,19275.0,580.08,0.0
275,2006-09-12 10:00,78219.0,19387.0,561.97,0.0
276,2006-09-12 11:00,77836.0,19283.0,577.84,0.0
277,2006-09-12 12:00,77162.0,19164.0,566.74,0.0
278,2006-09-12 13:00,77276.0,19143.0,580.37,0.0
279,2006-09-12 14:00,76765.0,19148.0,586.98,0.0
280,2006-09-12 15:00,75952.0,19108.0,566.73,0.0
281,2006-09-12 16:00,75318.0,19022.0,547.09,0.0
282,2006-09-12 17:00,74294.0,18937.0,540.53,0.0
283,2006-09-12 18:00,74689.0,18990.0,531.3,0.0
284,2006-09-12 19:00,76408.0,19033.0,521.89,0.0
285,2006-09-12 20:00,78343.0,19347.0,558.04,0.0
286,2006-09-12 21:00,76719.0,19789.0,673.67,0.0
287,2006-09-12 22:00,72711.0,19587.0,535.68,0.0
288,2006-09-12 23:00,68990.0,18806.0,490.86,0.0
289,2006-09-13 00:00,65817.0,18074.0,402.77,0.0
290,2006-09-13 01:00,64354.0,17656.0,343.78,0.0
291,2006-09-13 02:00,63594.0,17462.0,310.64,0.0
292,2006-09-13 03:00,63449.0,17340.0,302.87,0.0
293,2006-09-13 04:00,64240.0,17406.0,312.48,0.0
294,2006-09-13 05:00,66456.0,17668.0,399.95,0.0
295,2006-09-13 06:00,69184.0,18143.0,457.53,0.0
296,2006-09-13 07:00,73458.0,18661.0,504.71,0.48
297,2006-09-13 08:00,76871.0,19106.0,527.7,0.0
298,2006-09-13 09:00,78591.0,19411.0,579.96,0.0
299,2006-09-13 10:00,78752.0,19575.0,671.39,0.0
300,2006-09-13 11:00,78268.0,19495.0,626.68,0.0
301,2006-09-13 12:00,77695.0,19267.0,542.8,0.0
302,2006-09-13 13:00,77643.0,19193.0,627.7,0.0
303,2006-09-13 14:00,77128.0,19192.0,648.49,0.0
304,2006-09-13 15:00,76378.0,19173.0,631.28,0.0
305,2006-09-13 16:00,75739.0,19094.0,553.66,0.0
306,2006-09-13 17:00,74860.0,19010.0,519.5,0.0
307,2006-09-13 18:00,75251.0,19036.0,538.56,0.0
308,2006-09-13 19:00,77061.0,19124.0,517.05,0.0
309,2006-09-13 20:00,78844.0,19459.0,533.48,0.0
310,2006-09-13 21:00,77553.0,19915.0,615.25,0.0
311,2006-09-13 22:00,73005.0,19689.0,510.72,0.0
312,2006-09-13 23:00,69110.0,18893.0,488.22,0.06
313,2006-09-14 00:00,66158.0,18134.0,378.28,0.0
314,2006-09-14 01:00,64734.0,17750.0,309.89,0.0
315,2006-09-14 02:00,63875.0,17587.0,301.43,0.0
316,2006-09-14 03:00,63657.0,17474.0,266.37,0.0
317,2006-09-14 04:00,64329.0,17487.0,297.43,0.0
318,2006-09-14 05:00,66552.0,17746.0,408.31,0.0
319,2006-09-14 06:00,69373.0,18190.0,452.41,0.0
320,2006-09-14 07:00,73193.0,18691.0,478.99,235.92
321,2006-09-14 08:00,76427.0,19178.0,503.19,0.0
322,2006-09-14 09:00,78224.0,19518.0,524.78,0.0
323,2006-09-14 10:00,78521.0,19669.0,525.35,0.0
324,2006-09-14 11:00,78132.0,19550.0,525.73,0.0
325,2006-09-14 12:00,77360.0,19329.0,520.8,0.0
326,2006-09-14 13:00,77524.0,19265.0,529.5,0.0
327,2006-09-14 14:00,77035.0,19226.0,530.05,0.0
328,2006-09-14 15:00,76390.0,19184.0,542.14,0.0
329,2006-09-14 16:00,75649.0,19190.0,547.83,0.0
330,2006-09-14 17:00,74832.0,19170.0,518.49,0.0
331,2006-09-14 18:00,75425.0,19150.0,523.12,0.0
332,2006-09-14 19:00,77071.0,19232.0,524.82,0.0
333,2006-09-14 20:00,78945.0,19548.0,524.73,0.0
334,2006-09-14 21:00,77745.0,19898.0,558.41,0.0
335,2006-09-14 22:00,72914.0,19713.0,505.58,0.0
336,2006-09-14 23:00,69236.0,18896.0,489.15,231.09
337,2006-09-15 00:00,66575.0,18095.0,397.08,0.0
338,2006-09-15 01:00,65113.0,17728.0,340.09,0.0
339,2006-09-15 02:00,64342.0,17534.0,303.24,0.0
340,2006-09-15 03:00,64168.0,17444.0,245.18,0.0
341,2006-09-15 04:00,64928.0,17473.0,302.17,0.0
342,2006-09-15 05:00,67362.0,17680.0,425.31,0.0
343,2006-09-15 06:00,70156.0,18132.0,462.44,0.0
344,2006-09-15 07:00,74284.0,18641.0,502.23,0.0
345,2006-09-15 08:00,77567.0,19108.0,525.3,0.0
346,2006-09-15 09:00,79169.0,19433.0,554.9,0.0
347,2006-09-15 10:00,79268.0,19549.0,566.35,0.0
348,2006-09-15 11:00,78808.0,19422.0,626.95,0.0
349,2006-09-15 12:00,78097.0,19227.0,559.49,0.0
350,2006-09-15 13:00,78126.0,19164.0,563.45,0.0
351,2006-09-15 14:00,77539.0,19199.0,584.6,0.0
352,2006-09-15 15:00,76811.0,19129.0,570.67,0.0
353,2006-09-15 16:00,76033.0,19039.0,585.31,0.0
354,2006-09-15 17:00,75324.0,19003.0,544.08,0.0
355,2006-09-15 18:00,75982.0,19108.0,551.35,0.0
356,2006-09-15 19:00,77747.0,19289.0,566.82,0.0
357,2006-09-15 20:00,79268.0,19531.0,564.43,0.0
358,2006-09-15 21:00,78084.0,19902.0,836.0,0.0
359,2006-09-15 22:00,73699.0,19629.0,551.19,0.0
360,2006-09-15 23:00,70085.0,18690.0,498.84,0.0
361,2006-09-16 00:00,66766.0,18172.0,449.73,0.0
362,2006-09-16 01:00,65565.0,17743.0,449.19,0.0
363,2006-09-16 02:00,64568.0,17517.0,351.01,0.0
364,2006-09-16 03:00,64181.0,17388.0,328.11,0.0
365,2006-09-16 04:00,64560.0,17424.0,326.14,0.0
366,2006-09-16 05:00,65307.0,17467.0,323.08,0.0
367,2006-09-16 06:00,65833.0,17663.0,326.1,0.0
368,2006-09-16 07:00,67542.0,17953.0,432.87,0.0
369,2006-09-16 08:00,69477.0,18337.0,434.51,0.0
370,2006-09-16 09:00,71312.0,18633.0,466.88,0.0
371,2006-09-16 10:00,71740.0,18767.0,478.47,0.0
372,2006-09-16 11:00,71746.0,18706.0,495.31,0.0
373,2006-09-16 12:00,71372.0,18618.0,484.62,0.0
374,2006-09-16 13:00,70932.0,18553.0,479.84,0.0
375,2006-09-16 14:00,70485.0,18507.0,467.51,0.0
376,2006-09-16 15:00,70317.0,18492.0,489.03,0.0
377,2006-09-16 16:00,70287.0,18505.0,471.53,0.0
378,2006-09-16 17:00,70660.0,18585.0,485.3,0.0
379,2006-09-16 18:00,71378.0,18674.0,475.86,0.0
380,2006-09-16 19:00,73654.0,18768.0,475.28,0.0
381,2006-09-16 20:00,75726.0,19201.0,523.92,0.0
382,2006-09-16 21:00,74965.0,19653.0,523.62,0.0
383,2006-09-16 22:00,71465.0,19415.0,495.52,0.0
384,2006-09-16 23:00,67793.0,18548.0,440.43,0.0
385,2006-09-17 00:00,66143.0,18124.0,425.22,0.0
386,2006-09-17 01:00,64590.0,17737.0,320.64,0.0
387,2006-09-17 02:00,63462.0,17508.0,255.3,0.0
388,2006-09-17 03:00,63096.0,17389.0,87.06,0.0
389,2006-09-17 04:00,63309.0,17335.0,251.94,0.0
390,2006-09-17 05:00,63953.0,17431.0,290.31,0.0
391,2006-09-17 06:00,64788.0,17600.0,291.25,0.0
392,2006-09-17 07:00,64894.0,17756.0,317.43,0.0
393,2006-09-17 08:00,66715.0,17972.0,388.07,0.0
394,2006-09-17 09:00,68695.0,18275.0,425.83,0.0
395,2006-09-17 10:00,69599.0,18429.0,440.15,0.0
396,2006-09-17 11:00,69928.0,18417.0,453.25,0.0
397,2006-09-17 12:00,69829.0,18420.0,452.58,0.0
398,2006-09-17 13:00,69661.0,18434.0,453.4,0.0
399,2006-09-17 14:00,69555.0,18382.0,455.68,0.0
400,2006-09-17 15:00,69637.0,18363.0,457.32,0.0
401,2006-09-17 16:00,70136.0,18400.0,457.62,0.0
402,2006-09-17 17:00,70720.0,18549.0,474.56,0.0
403,2006-09-17 18:00,72231.0,18714.0,468.0,0.0
404,2006-09-17 19:00,74731.0,18973.0,499.29,0.0
405,2006-09-17 20:00,76606.0,19539.0,544.39,0.0
406,2006-09-17 21:00,75632.0,19995.0,539.25,0.0
407,2006-09-17 22:00,71849.0,19600.0,499.98,0.0
408,2006-09-17 23:00,68912.0,18685.0,499.8,0.0
409,2006-09-18 00:00,66433.0,17989.0,379.21,0.0
410,2006-09-18 01:00,65068.0,17595.0,313.68,0.0
411,2006-09-18 02:00,64148.0,17364.0,264.71,0.0
412,2006-09-18 03:00,64115.0,17245.0,258.62,0.0
413,2006-09-18 04:00,65080.0,17279.0,279.8,0.0
414,2006-09-18 05:00,67620.0,17537.0,446.09,0.0
415,2006-09-18 06:00,70951.0,17983.0,494.51,0.0
416,2006-09-18 07:00,75295.0,18571.0,550.63,0.0
417,2006-09-18 08:00,78628.0,19118.0,571.74,0.0
418,2006-09-18 09:00,80496.0,19550.0,616.91,233.7
419,2006-09-18 10:00,80672.0,19828.0,643.04,233.9
420,2006-09-18 11:00,80049.0,19778.0,683.88,233.43
421,2006-09-18 12:00,79275.0,19515.0,773.08,0.06
422,2006-09-18 13:00,79367.0,19406.0,761.69,0.05
423,2006-09-18 14:00,78929.0,19382.0,721.33,0.01
424,2006-09-18 15:00,78099.0,19301.0,744.85,0.05
425,2006-09-18 16:00,77473.0,19281.0,682.16,0.05
426,2006-09-18 17:00,76986.0,19231.0,564.06,0.01
427,2006-09-18 18:00,77444.0,19244.0,565.62,0.0
428,2006-09-18 19:00,79159.0,19460.0,568.69,234.27
429,2006-09-18 20:00,81200.0,19839.0,652.14,235.22
430,2006-09-18 21:00,79325.0,20167.0,881.11,230.97
431,2006-09-18 22:00,74744.0,19884.0,553.33,0.0
432,2006-09-18 23:00,70816.0,18926.0,493.57,0.0
433,2006-09-19 00:00,67350.0,18159.0,317.7,0.0
434,2006-09-19 01:00,66137.0,17785.0,274.97,0.0
435,2006-09-19 02:00,65356.0,17575.0,172.35,0.0
436,2006-09-19 03:00,65364.0,17452.0,179.95,0.0
437,2006-09-19 04:00,66438.0,17538.0,185.53,0.0
438,2006-09-19 05:00,69300.0,17820.0,403.97,0.0
439,2006-09-19 06:00,72331.0,18271.0,473.43,0.0
